,path,emotion
2348,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5044.wav,positive
2353,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5056.wav,positive
2354,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5058.wav,positive
2355,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5073.wav,positive
2356,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/509.wav,positive
2357,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5097.wav,positive
2359,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5110.wav,positive
2360,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5112.wav,positive
2362,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5118.wav,positive
2363,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/513.wav,positive
2364,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5130.wav,positive
2365,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5132.wav,positive
2366,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5137.wav,positive
2367,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/514.wav,positive
2369,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5152.wav,positive
2371,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5156.wav,positive
2373,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5169.wav,positive
2374,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/517.wav,positive
2375,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5177.wav,positive
2378,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5184.wav,positive
2380,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5199.wav,positive
2381,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5200.wav,positive
2383,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5217.wav,positive
2385,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5225.wav,positive
2386,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5229.wav,positive
2387,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5232.wav,positive
2389,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5235.wav,positive
2391,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/525.wav,positive
2392,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5250.wav,positive
2395,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5256.wav,positive
2397,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5270.wav,positive
2398,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5271.wav,positive
2399,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5274.wav,positive
2400,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5275.wav,positive
2402,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5295.wav,positive
2403,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5299.wav,positive
2404,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5300.wav,positive
2406,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5313.wav,positive
2408,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5329.wav,positive
2409,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5332.wav,positive
2410,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5333.wav,positive
2411,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5335.wav,positive
2412,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5344.wav,positive
2414,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5347.wav,positive
2415,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5350.wav,positive
2416,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5352.wav,positive
2418,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5360.wav,positive
2420,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5369.wav,positive
2421,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5376.wav,positive
2422,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5380.wav,positive
2423,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5382.wav,positive
2424,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5384.wav,positive
2425,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5385.wav,positive
2427,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5403.wav,positive
2428,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5407.wav,positive
2431,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5417.wav,positive
2434,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5435.wav,positive
2438,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5469.wav,positive
2439,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5474.wav,positive
2440,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5479.wav,positive
2441,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/548.wav,positive
2442,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5481.wav,positive
2443,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5491.wav,positive
2445,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5494.wav,positive
2447,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/55.wav,positive
2449,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5518.wav,positive
2451,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/552.wav,positive
2454,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5530.wav,positive
2455,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5532.wav,positive
2456,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5536.wav,positive
2457,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5537.wav,positive
2458,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5541.wav,positive
2459,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5550.wav,positive
2461,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5557.wav,positive
2462,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5565.wav,positive
2463,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5566.wav,positive
2464,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5569.wav,positive
2465,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5572.wav,positive
2466,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5573.wav,positive
2467,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5575.wav,positive
2468,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5576.wav,positive
2469,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5579.wav,positive
2471,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5589.wav,positive
2472,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5592.wav,positive
2473,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5597.wav,positive
2474,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5603.wav,positive
2475,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5605.wav,positive
2477,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5608.wav,positive
2478,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5619.wav,positive
2479,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/562.wav,positive
2481,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5626.wav,positive
2482,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5628.wav,positive
2483,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5647.wav,positive
2485,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5657.wav,positive
2486,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/566.wav,positive
2488,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5663.wav,positive
2489,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5665.wav,positive
2490,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5668.wav,positive
2491,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5669.wav,positive
2492,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5673.wav,positive
2496,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5687.wav,positive
2500,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5712.wav,positive
2501,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5718.wav,positive
2502,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5719.wav,positive
2503,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/572.wav,positive
2507,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/573.wav,positive
2509,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5737.wav,positive
2511,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5747.wav,positive
2512,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5749.wav,positive
2513,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5750.wav,positive
2514,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5762.wav,positive
2515,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5766.wav,positive
2516,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5774.wav,positive
2517,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5778.wav,positive
2518,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/578.wav,positive
2519,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5781.wav,positive
2520,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5783.wav,positive
2521,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5788.wav,positive
2523,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5798.wav,positive
2527,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5817.wav,positive
2528,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5827.wav,positive
2530,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5848.wav,positive
2531,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5849.wav,positive
2532,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5851.wav,positive
2533,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5855.wav,positive
2534,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5858.wav,positive
2538,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5887.wav,positive
2540,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5891.wav,positive
2542,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5906.wav,positive
2544,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5915.wav,positive
2546,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5920.wav,positive
2548,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5934.wav,positive
2549,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5943.wav,positive
2552,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5951.wav,positive
2553,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5955.wav,positive
2554,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5965.wav,positive
2555,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/597.wav,positive
2556,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5976.wav,positive
2558,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/598.wav,positive
2559,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5987.wav,positive
2560,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5994.wav,positive
2561,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5997.wav,positive
2562,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/5999.wav,positive
2563,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6.wav,positive
2566,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6006.wav,positive
2567,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6009.wav,positive
2568,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6013.wav,positive
2569,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6016.wav,positive
2571,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6026.wav,positive
2572,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6039.wav,positive
2577,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6061.wav,positive
2579,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6063.wav,positive
2580,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6066.wav,positive
2582,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6070.wav,positive
2583,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6076.wav,positive
2586,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6084.wav,positive
2588,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6096.wav,positive
2589,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6100.wav,positive
2591,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6110.wav,positive
2592,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6111.wav,positive
2593,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6114.wav,positive
2594,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6117.wav,positive
2595,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6122.wav,positive
2596,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6124.wav,positive
2597,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6135.wav,positive
2598,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6136.wav,positive
2599,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6137.wav,positive
2601,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6149.wav,positive
2602,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6153.wav,positive
2603,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6154.wav,positive
2605,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6161.wav,positive
2608,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6211.wav,positive
2609,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6214.wav,positive
2611,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6238.wav,positive
2612,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6251.wav,positive
2613,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6255.wav,positive
2614,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6257.wav,positive
2615,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6258.wav,positive
2618,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/6266.wav,positive
2619,E:/PyCharmProject/Speech-Emotion-Recognition-master/datastet/hwl/positive/627.wav,positive
